mass [kg],stringer type,skin thickness [mm],stringer thickness [mm],stringer cross-section area [mm2],frame cross-section area [mm2],stringer pitch [mm],frame pitch [mm],stringer/frame material,skin material,stress margin [%]
33.74998602567956,z,0.5,0.8,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,z,0.5,0.8,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,formed z,0.5,0.8,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,j,0.5,0.8,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,j,0.5,0.8,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,formed z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,formed z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,j,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,j,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,formed z,0.5,0.8,20.0,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.74998602567956,z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
33.77978031851781,j,0.6,0.8,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.0417854312846
33.77978031851781,j,0.6,0.8,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.0417854312846
33.77978031851781,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,z,0.6,0.8,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,z,0.6,0.8,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,j,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,j,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,formed z,0.6,0.8,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,z,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,z,0.6,0.9000000000000001,14.999999999999998,20.0,220.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.77978031851781,formed z,0.6,0.8,14.999999999999998,20.0,220.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,3928.041785431285
33.825736179980424,j,0.6,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.825736179980424,j,0.6,0.8,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.825736179980424,z,0.6,0.8,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.825736179980424,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.825736179980424,formed z,0.6,0.8,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.825736179980424,z,0.6,0.9000000000000001,14.999999999999998,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,3499.405038181999
33.82852819769304,formed z,0.6,0.8,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449599
33.82852819769304,j,0.6,0.9000000000000001,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449599
33.82852819769304,formed z,0.6,0.9000000000000001,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449598
33.82852819769304,z,0.6,0.8,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449599
33.82852819769304,z,0.6,0.9000000000000001,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449599
33.82852819769304,j,0.6,0.8,10.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,4849.616705449598
33.830729677754334,z,0.5,0.8,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,formed z,0.5,0.8,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,z,0.5,0.8,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,formed z,0.5,0.8,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,formed z,0.5,0.8,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.8,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.8,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,j,0.5,0.8,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,formed z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716854
33.830729677754334,formed z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716854
33.830729677754334,z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,649.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,z,0.5,0.8,24.999999999999996,20.0,140.0,749.9999999999999,AA2024-T3,AA2024-T3,6168.800532716852
33.830729677754334,formed z,0.5,0.9000000000000001,24.999999999999996,20.0,140.0,700.0,AA2024-T3,AA2024-T3,6168.800532716854
33.83631371317956,z,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.83631371317956,j,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,z,0.5,0.8,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.83631371317956,formed z,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,z,0.5,0.8,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.83631371317956,formed z,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,j,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,formed z,0.5,0.8,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,formed z,0.5,0.8,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421602
33.83631371317956,j,0.5,0.8,29.999999999999996,20.0,180.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.83631371317956,j,0.5,0.8,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.83631371317956,z,0.5,0.9000000000000001,29.999999999999996,20.0,180.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,4767.126588421601
33.863315988305196,j,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,j,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,formed z,0.6,0.8,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,j,0.6,0.8,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076525
33.863315988305196,j,0.6,0.8,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4486.261833076525
33.863315988305196,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,z,0.6,0.8,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,z,0.6,0.8,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,formed z,0.6,0.8,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4448.987410479642
33.863315988305196,z,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,599.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.863315988305196,z,0.6,0.9000000000000001,14.999999999999998,20.0,200.0,549.9999999999999,AA2024-T3,AA2024-T3,4486.261833076526
33.868900023730426,formed z,0.6,0.9000000000000001,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.868900023730426,j,0.6,0.9000000000000001,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.868900023730426,z,0.6,0.9000000000000001,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.868900023730426,j,0.6,0.8,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.868900023730426,formed z,0.6,0.8,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.868900023730426,z,0.6,0.8,10.0,20.0,160.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,5818.440977812785
33.90368781434258,z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.8,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,formed z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.8,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,formed z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.8,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,j,0.6,0.8,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.8,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,j,0.6,0.8,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.8,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,z,0.6,0.8,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.8,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,z,0.6,0.8,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.8,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.8,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.8,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.8,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,formed z,0.6,0.9000000000000001,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.8,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.8,20.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.8,20.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,formed z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,formed z,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,formed z,0.6,0.8,20.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,3769.8754728442195
33.90368781434258,j,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,700.0,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,j,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,749.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.90368781434258,j,0.6,0.9000000000000001,10.0,20.0,120.00000000000001,649.9999999999999,AA2024-T3,AA2024-T3,848830.4927502698
33.920439920618264,j,0.6,0.9000000000000001,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.498291329137
33.920439920618264,formed z,0.6,0.9000000000000001,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.4982913291365
33.920439920618264,formed z,0.6,0.8,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.498291329137
33.920439920618264,z,0.6,0.8,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.498291329137
33.920439920618264,j,0.6,0.8,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.4982913291365
33.920439920618264,z,0.6,0.9000000000000001,10.0,20.0,220.00000000000003,300.0,AA2024-T3,AA2024-T3,3633.498291329137
33.93380947153001,formed z,0.5,0.8,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.93380947153001,j,0.5,0.8,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.93380947153001,z,0.5,0.8,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.93380947153001,z,0.5,0.9000000000000001,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.93380947153001,j,0.5,0.9000000000000001,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.93380947153001,formed z,0.5,0.9000000000000001,20.0,20.0,140.0,300.0,AA2024-T3,AA2024-T3,5699.0667921340955
33.946851658092584,j,0.6,0.8,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,j,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,j,0.6,0.8,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,j,0.6,0.8,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,4557.843718399867
33.946851658092584,z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,4465.131914692578
33.946851658092584,formed z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,formed z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,formed z,0.6,0.8,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,j,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.946851658092584,j,0.6,0.9000000000000001,14.999999999999998,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,5213.068091114459
33.97138927985478,formed z,0.5,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.266994585751
33.97138927985478,z,0.5,0.8,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.26699458575
33.97138927985478,z,0.5,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.26699458575
33.97138927985478,formed z,0.5,0.8,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.26699458575
33.97138927985478,j,0.5,0.9000000000000001,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.26699458575
33.97138927985478,j,0.5,0.8,24.999999999999996,20.0,160.00000000000003,350.0,AA2024-T3,AA2024-T3,5139.26699458575
33.99559953726781,z,0.6,0.8,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,z,0.6,0.8,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,z,0.6,0.8,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,z,0.6,0.9000000000000001,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,z,0.6,0.8,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,z,0.6,0.9000000000000001,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,j,0.6,0.9000000000000001,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,j,0.6,0.8,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,j,0.6,0.8,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,j,0.6,0.9000000000000001,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,z,0.6,0.9000000000000001,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,j,0.6,0.9000000000000001,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,j,0.6,0.8,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,j,0.6,0.8,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,formed z,0.6,0.8,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,formed z,0.6,0.9000000000000001,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,formed z,0.6,0.9000000000000001,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,formed z,0.6,0.8,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,formed z,0.6,0.9000000000000001,20.0,20.0,280.0,499.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,formed z,0.6,0.8,10.0,20.0,140.0,449.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,formed z,0.6,0.8,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,formed z,0.6,0.9000000000000001,10.0,20.0,140.0,499.99999999999994,AA2024-T3,AA2024-T3,7269.977211421569
33.99559953726781,z,0.6,0.9000000000000001,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
33.99559953726781,j,0.6,0.9000000000000001,20.0,20.0,280.0,449.99999999999994,AA2024-T3,AA2024-T3,3104.9593399031573
34.00118357269304,formed z,0.6,0.8,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.5597336008746
34.00118357269304,j,0.6,0.8,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.559733600874
34.00118357269304,z,0.6,0.9000000000000001,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.5597336008746
34.00118357269304,z,0.6,0.8,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.5597336008746
34.00118357269304,formed z,0.6,0.9000000000000001,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.5597336008746
34.00118357269304,j,0.6,0.9000000000000001,14.999999999999998,20.0,260.0,350.0,AA2024-T3,AA2024-T3,3163.5597336008746
34.035971363305194,z,0.6,0.9000000000000001,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,z,0.6,0.9000000000000001,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,formed z,0.6,0.8,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,formed z,0.6,0.9000000000000001,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,formed z,0.6,0.8,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,formed z,0.6,0.9000000000000001,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,z,0.6,0.8,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,z,0.6,0.8,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,j,0.6,0.8,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,j,0.6,0.8,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,j,0.6,0.9000000000000001,20.0,20.0,260.0,599.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.035971363305194,j,0.6,0.9000000000000001,20.0,20.0,260.0,549.9999999999999,AA2024-T3,AA2024-T3,3417.2674830278092
34.05492494964217,formed z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
34.05492494964217,formed z,0.5,0.8,20.0,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
34.05492494964217,j,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
34.05492494964217,z,0.5,0.9000000000000001,20.0,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,7160.311372000635
